RecipeId,Name,CookTime,PrepTime,TotalTime,RecipeIngredientParts,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
768,Lots of Berries Pie,45,15,60,"c(""sugar"", ""salt"", ""cornstarch"", ""cinnamon"", ""blueberries"", ""strawberry"", ""blackberry"", ""red raspberries"", ""water"", ""lemon juice"", ""butter"", ""margarine"")",394.3,18.1,5.6,7.6,280.2,56.3,4.0,29.0,3.4,"c(""In a saucepan, combine sugar, salt, cornstarch, and cinnamon."", ""Stir in berries."", ""Add water and lemon juice."", ""Cook over medium heat just to the boiling point."", ""Pour into pie shell; dot with butter."", ""Top with lattice or full crust."", ""If using a full crust, cut slits in the top, brush with milk and sprinkle with sugar."", ""Bake in oven preheated to 350F for about 45 minutes or until the crust is golden."")"
772,Low-Fat Strawberry Butter,0,0,0,"c(""strawberry"", ""apple cider"", ""honey"", ""vanilla"", ""cinnamon"")",135.9,0.5,0.0,0.0,2.7,34.9,3.1,30.1,1.1,"c(""Combine all of the ingredients in a medium saucepan."", ""Bring to a boil, reduce to a simmer and cook until berries are soft. Drain, reserving the juices."", ""Place the berries in a food processor or blender and puree until smooth."", ""Pass through a fine strainer."", ""If too thick, add a few drops of reserved juices to thin."")"
773,BBQ Ranchero Chicken Salad,0,0,0,"c(""boneless skinless chicken breast halves"", ""barbecue sauce"", ""tomatoes"", ""red bell pepper"", ""whole kernel corn"", ""canned black beans"", ""ripe olives"", ""green onions"", ""chili powder"", ""cumin"")",301.7,6.0,1.0,78.1,1002.9,34.6,4.1,10.5,28.6,"c(""Brush both sides of chicken with barbecue sauce; grill or broil about 5\"" from heat source 6 minutes per side, or until juices are clear."", ""Meanwhile, in a large bowl, combine lettuce, tomatoes, 3/4 cup cheese, pepper, corn, black beans, olives and green onions; mix well."", ""Combine dressing, chili powder and cumin; mix well."", ""To serve, divide lettuce mixture onto 6 serving plates."", ""Cut chicken crosswise into 1/2\"" thick slices; arrange over lettuce. Drizzle salads with dressing and sprinkle with remaining 3/4 cup cheese. Chicken may be cooked, cooled, covered and refrigerated up to 1 day before serving."", 
""Reheat chicken or served chilled."", ""Lettuce mixture and dressing may be prepared separately, covered and refrigerated up to 4 hours before serving."")"
776,Low-Fat Blueberry Grunt,0,0,45,"c(""blueberries"", ""light brown sugar"", ""unbleached flour"", ""whole wheat pastry flour"", ""baking powder"", ""salt"", ""cinnamon"", ""nutmeg"", ""milk"")",243.3,1.4,0.6,3.2,186.8,56.1,3.2,33.8,3.9,"c(""In large nonaluminum saucepan, combine berries and 1/2 cup brown sugar."", ""Cook over medium heat, stirring occasionally, until berries come to a boil."", ""Meanwhile, sift flours, baking powder, salt, remaining sugar, cinnamon and nutmeg into medium bowl."", ""Add milk, mixing just to moisten."", ""Drop dumplings by tablespoonfuls into boiling berries."", ""Cover with tight-fitting lid."", ""Lower heat slightly."", ""Cook without lifting lid, about 15 minutes."", ""To serve, using large spoon, transfer dumplings into bowl."", 
""Surround with berries."", ""Break dumplings open with two forks."", ""Serve warm, topped with vanilla ice cream or nondairy frozen vanilla dessert."")"
777,Low-Fat Cauliflower Tomato Casserole,0,0,0,"c(""cauliflower floret"", ""tomatoes"", ""salt"", ""pepper"", ""parmesan cheese"", ""swiss cheese"", ""unsalted butter"")",130.9,5.4,3.0,13.5,431.7,15.8,4.1,5.9,7.0,"c(""Preheat oven to 350F."", ""Place cauliflower in a steamer basket over boiling water."", ""Cover saucepan and steam 4-5 minutes or until cauliflower is almost tender."", ""Arrange cauliflower in a buttered shallow baking dish."", ""Arrange tomatoes over cauliflower."", ""Sprinkle with salt and pepper."", ""Combine cheeses in a bowl and sprinkle over cauliflower mixture. Sprinkle with breadcrumbs, drizzle with butter and bake 20-25 minutes or until top is golden."")"
778,Low-Fat Cauliflower with Bacon,0,0,0,"c(""cauliflower floret"", ""bacon"", ""scallions"")",75.6,5.2,1.7,7.7,121.2,5.2,2.3,2.2,3.1,"c(""Place cauliflower in a steamer basket over boiling water."", ""Cover pan and steam about 8 minutes or until almost tender."", ""Remove steamer basket and set aside. Heat a heavy nonstick skillet over medium high heat. Cook bacon 4-5 minutes or until browned."", ""Add scallions, cauliflower and salt and pepper to taste. Cook 2 minutes, stirring frequently until hot."")"
779,Low-Fat Fudge Bars,25,15,40,"c(""unbleached flour"", ""cocoa powder"", ""sugar"", ""salt"", ""sweet potato"", ""vanilla extract"", ""pecans"")",74.3,0.4,0.2,0.0,13.1,17.7,1.1,12.8,1.7,"c(""Combine the flour, oat bran, cocoa, sugar and salt, if desired, and stir to mix well."", ""Add the sweet potato, egg whites, and vanilla extract, and stir to mix well."", ""Fold in nuts if desired."", ""Coat an 8-inch square pan with non-stick cooking spray."", ""Spread the mixture evenly in the pan and bake at 325° for about 25 minutes or until the edges are firm and the center is almost set."", ""Cool to room temperature, cut into squares and serve."")"
780,Indian Spiced Chicken,0,0,0,"c(""garlic"", ""water"", ""paprika"", ""ginger"", ""cumin"", ""nutmeg"", ""turmeric"", ""cayenne pepper"", ""lemon juice"", ""skinless chicken breasts"", ""lemon wedges"")",302.5,8.7,1.7,151.0,275.9,3.0,0.8,0.5,50.6,"c(""In small bowl, stir together oil and garlic. Stir in water, paprika, ginger, coriander, cumin, nutmeg, turmeric and cayenne pepper."", ""Spoon 1 tbsp (15 mL) into another small bowl; stir in lemon juice and set aside. Arrange chicken in single layer in shallow glass dish; brush with remaining spice mixture. Cover and refrigerate chicken for 1 hour."", ""(Chicken can be prepared to this point and refrigerated for up to 24 hours; let stand at room temperature for 30 minutes.) Place chicken, flesh side down, on greased grill over medium-high heat; close lid and cook for 5 minutes."", 
""Turn and brush flesh with reserved lemon mixture. Close lid and cook, turning often, for about 12 minutes longer or until chicken is no longer pink inside and juices run clear when chicken is pierced."", ""Serve with lemon wedges."")"
782,Low-Fat Potatoes Romanoff,0,0,0,"c(""potatoes"", ""butter"", ""low-fat sour cream"", ""green onions"", ""low-fat cheddar cheese"", ""salt"", ""pepper"", ""paprika"")",224.7,8.6,5.3,25.8,575.2,27.7,3.4,1.5,10.0,"c(""Boil potatoes until tender."", ""Mash with butter, sour cream, onions, 3/4 cup cheese, salt and pepper."", ""Turn mixture into buttered 1-1/2 quart casserole. Sprinkle with remaining cheese and paprika."", ""Bake uncovered at 350 degrees for 40 minutes."")"
789,Lasagna Pinwheels,40,20,60,"c(""turkey"", ""chicken"", ""part-skim ricotta cheese"", ""part-skim mozzarella cheese"", ""parmesan cheese"", ""egg substitute"", ""fresh parsley"")",302.3,12.8,7.0,57.8,332.3,21.0,0.8,1.0,24.6,"c(""Preheat oven to 375."", ""Coat rectangular 2-quart baking dish with no-stick cooking  spray."", ""Brown turkey in non-stick skillet. While turkey is cooking combine  ricotta, mozzarella, Parmesan , eggs and parsley in medium mixing bowl; stir to  blend."", ""Spread a scant 1/4 cup cheese mixture on each lasagna noodle. Roll up  starting with a short end."", ""Place seam side down in baking dish."", ""Add pasta sauce  to turkey in skillet and heat. Pour sauce over rolls in baking dish."", ""Cover with  foil."", 
""Bake 30 to 35 minutes or until heated through."", ""Let stand 5 minutes before  serving."")"
790,Baked Red Onions,0,0,0,"c(""red onions"", ""lemon"", ""olive oil"", ""raisins"", ""port wine"", ""cider vinegar"", ""brown sugar"", ""pepper"")",160.2,9.1,1.3,0.0,5.3,17.7,1.5,11.5,1.1,"c(""In large saucepan, cover onions and lemon rind with water; bring to"", ""boil and boil for 5 minutes."", ""Drain; refresh under cold running water and drain again."", ""Discard rind."", ""Peel onions and arrange in 13x9 inch casserole; pour olive oil over."", ""Bake, uncovered, in 375= F oven, basting occasionally for 40 minutes."", ""Add raisins, port, vinegar, sugar, and pepper to taste.  Bake for 30 minutes or until juices are syrupy."")"
801,Hot Fudge Pudding Cake,0,0,0,"c(""buttermilk baking mix"", ""sugar"", ""milk"", ""vanilla"", ""water"")",252.4,5.0,1.9,3.3,229.8,52.2,2.9,36.0,3.8,"c(""Heat oven to 350 degrees."", ""In a greased 8\"" square baking dish, mix baking mix,  1/2 cup sugar and 3 Tbs. cocoa."", ""Stir in milk and vanilla until blended."", ""Sprinkle evenly with remaining 1/3 cup cocoa and 1/2 cup sugar."", ""Pour water over top (no  need to stir)."", ""Bake 40 min. or until top is firm."", ""Dust lightly with  confectioners' sugar."", ""Spoon while hot into dessert bowls; top cake with sauce."")"
808,Iced Coffee II,0,0,0,character(0),241.0,0.5,0.2,0.0,37.0,41.1,0.0,0.0,12.2,"c(""Place 1 bag for each 8-10 oz. of unheated water in a large container.  Refrigerate for 24 hours."", ""Remove the bags.  Pour over ice as needed. You will probably want to fool around with the proportions but this is what makes a brew I like."")"
809,Irish Beef Stew With Guinness Stout,120,30,150,"c(""olive oil"", ""bay leaves"", ""beef stew meat"", ""yellow onion"", ""garlic cloves"", ""dried thyme"", ""dried rosemary"", ""all-purpose flour"", ""parsley"", ""carrot"")",562.7,17.3,5.5,145.2,405.1,25.8,2.6,4.3,53.0,"c(""Heat a 6 quart stove top casserole or oven proof pot and add the oil and the bay leaves."", ""Cook the bay leaves for a moment and then add the meat. Brown the meat on both sides on high heat."", ""Add the onion and cook for a few minutes until it is clear."", ""Reduce the heat to low and add the garlic, thyme, rosemary and flour and stir until smooth."", ""Add the beef stock and stout; simmer, stirring until the stew thickens a bit. Add the remaining ingredients and cover."", ""Place the pot in the oven at 275 F: for about 2 hours, stirring a couple of times."", 
""Check for the salt and pepper before serving."")"
810,Irresistible Peanut Butter Cookies,8,15,23,"c(""shortening"", ""creamy peanut butter"", ""brown sugar"", ""milk"", ""vanilla"", ""egg"", ""all-purpose flour"", ""salt"", ""baking soda"")",111.8,5.8,1.4,5.3,104.2,13.3,0.5,8.0,2.2,"c(""Preheat oven to 375 degrees Combine peanut butter, shortening, brown sugar, milk, vanilla and egg in large bowl."", ""Beat at medium speed of electric mixer until  well-blended."", ""Combine flour, salt and baking soda."", ""Add to creamed mixture at  low speed."", ""Mix just until blended."", ""Drop by heaping teaspoonfuls 2 inches apart onto ungreased baking sheet. Flatten slightly in crisscross pattern with lines  of fork."", ""Bake at 375 degrees for 7 to 8 minutes, or until set and just  beginning to brown."", 
""Cool 2 minutes on baking sheet before removing to cooling  rack."")"
820,Healthy Pie Crust,0,0,0,"c(""flour"", ""salt"", ""canola oil"", ""skim milk"")",1231.1,74.7,5.7,0.8,1190.0,121.5,4.2,0.4,17.8,"c(""Combine oil with flour and salt ."", ""Drizzle with milk."", ""This makes 2 crusts, or  one top and one bottom Enjoy! Cindy"")"
822,Heloise's Cake Mix Cookies,8,0,8,"""eggs""",137.4,7.3,1.1,15.5,148.2,16.7,0.2,11.7,1.5,"c(""Mix all ingredients well to remove lumps."", ""Stir in raisins and/or nuts and/or chocolate chips if you so desire."", ""Drop by teaspoonfuls on an ungreased baking sheet about 2-inches apart."", ""Bake at 350°F for 8-10 minutes."")"
824,3 Berry Shakes,0,8,8,"c(""frozen strawberries"", ""skim milk"", ""blueberries"")",149.4,0.4,0.1,1.5,56.2,34.0,2.8,18.9,3.7,"c(""Place the frozen strawberries, milk, raspberry jam, frozen blueberries, and  neufchatel cheese in blender container."", ""Cover and blend until smooth."", ""If  necessary, add more milk to make mixture the desired consistency."", ""Pour into 4 glasses."", ""If desired, garnish with fresh strawberries, raspberries,  and blueberries,  Serve immediately."")"
825,Baked Fish with Lemon & Black Pepper,0,0,0,"c(""salt"", ""turmeric"", ""cumin powder"", ""fresh black pepper"", ""garlic"", ""lemon juice"")",132.4,2.2,0.3,62.3,379.8,0.7,0.1,0.1,26.0,"c(""Place fish fillets into a medium sized bowl and sprinkle with salt, turmeric, cumin, black pepper and garlic, tossing to coat well."", ""Cover and marinate for 50 - 60 minutes in the refrigerator."", ""Preheat oven to 400 degrees F."", ""Coat the bottom of an 8 x 8 inch baking dish with the vegetable oil."", ""Place the fish in a single layer inside the baking dish, and pour the marinade on top."", ""Bake uncovered for 20-25 minutes."", ""The fish should be firm to the touch."", ""Fish is done when it easily flakes with a fork."", 
""Sprinkle with lemon juice 5 minutes before serving."")"
833,Hamantaschen-Cookies (Haman's Hats),8,0,8,"c(""eggs"", ""sugar"", ""orange zest"", ""margarine"", ""butter"", ""all-purpose flour"", ""unbleached flour"", ""prune filling"")",89.8,4.3,0.9,15.5,50.5,11.2,0.3,3.2,1.6,"c(""Hamantaschen are the traditional cookies of Purim, a festive holiday on the Jewish calendar."", ""Grease cookie sheets."", ""In large bowl, beat eggs slightly."", ""Add sugar, orange peel and margarine; beat until mixture is light and fluffy."", ""Lightly spoon flour into measuring cup; level off."", ""Add flour; mix well."", ""Cover with plastic wrap; refrigerate 1 1/2 hours for easier handling."", ""Heat oven to 350°F."", ""On lightly floured surface, roll out 1/4 of dough at a time to 1/4-inch thickness."", 
""Keep remaining dough refrigerated."", ""Cut with floured 3-inch round cookie cutter."", ""Place 1 inch apart on greased cookie sheets."", ""Spoon heaping teaspoonful poppy seed filling on center of each circle. Moisten edges of dough circles with water."", ""Shape into triangles as shown in diagram, folding 3 sides in without completely covering filling; pinch corners to seal."", ""Bake at 350° for 8-12 minutes or until edges are light golden brown."", ""Cool 1 minute; remove from cookie sheets."")"
846,Homemade Pop-Tarts,0,0,0,character(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""Take pie dough, roll out as usual. Cut into rectangles."", ""Spread jam on half of them, leaving a half inch or so on the edges without jam. Cover with the other half of the rectangles. Crimp the edges with a fork."", ""Bake till the pie dough is done."", ""You can frost these with a simple glaze, like powdered sugar and milk, or leave plain.  You can either make up a batch of these, or just do one or two with leftover dough the next time you make a pie."")"
851,Hot Cocoa Mix,0,5,5,"c(""dry milk"", ""powdered sugar"")",235.5,9.9,6.8,27.2,115.2,30.4,0.9,28.7,8.2,"c(""In a mixing bowl combine dry milk powder, powdered sugar, creamer, and cocoa."", ""Store in airtight container."", ""For each serving, place 1/3 cup of the mix in a mug and add 3/4 cup boiling  water."", ""NOTES : Mocha Mix: Prepare as above, except stir 1/2 cup instant coffee crystals into mix."")"
854,Japanese Chicken Karaage (Fried Chicken),30,50,80,"c(""chicken leg meat"", ""salt"", ""Japanese sake"", ""flour"", ""curry powder"", ""garlic powder"", ""black pepper"", ""paprika"")",139.3,3.4,0.8,62.4,844.0,8.3,1.1,0.3,17.0,"c(""Cut chicken meat into a bite sized pieces."", ""Sprinkle a teaspoon of salt and a  tablespoon of Japanese Sake on the meats, knead them, and leave it about 30  minutes."", ""Sop up the Sake with paper towels and put the meats, all spices,  and  flour into a plastic bag."", ""Knead the plastic bag until all spices and flour cover all meats."", ""Fill a pan with vegetable oil for deep frying  and heat it up with  middle flame. When the pan is heated up enough, put the meats into the pan."", ""If  your pan is  big enough(about 30 cm diameter),  you can put them all at once  (Don't put only a few pieces; it will make only the surface of meat char)."", 
""Notes:  If you see bubbles as soon as you put a wooden chop stick into the oil, this is too hot.  If you see them after 2 seconds, it's just the right temperature.  After  deep-frying the meat about 7~8 minutes, make the flame stronger."", ""When the  chicken fried beautifully brown,  take them out of the pan onto paper towels."", ""In addition If you sprinkle lemon juice on the chicken, it  tastes better."")"
